user_id,avg_daily_sessions,avg_daily_events,avg_unique_apps,avg_night_ratio,avg_session_duration,avg_short_session_ratio,avg_top_app_ratio,avg_entropy,avg_reopening_index,avg_inter_session,std_daily_sessions,max_daily_sessions,days_monitored,escalation_rate,risk_label,risk_name
125,17.681818181818183,372.40909090909093,9.636363636363637,0.21771252184948534,169.66583221110236,0.26747136404037564,0.41788326974845463,1.6072685100039095,0.8371373132559985,58.84020654251692,8.481836973295257,31.0,22,0.8792270531400967,1,MEDIUM
126,15.5,472.5,14.5,0.10813823857302118,180.08333333333334,0.3416666666666667,0.29323439241917504,1.9321030408594133,0.7231756928553268,52.351018518518515,7.7781745930520225,21.0,2,1.0,1,MEDIUM
127,38.0,1409.5,12.5,0.3250281169160291,309.838141025641,0.19911858974358976,0.44047537324276426,1.7200480837433005,0.8335349462365591,31.377283272283265,2.8284271247461903,40.0,2,1.0,2,HIGH
128,18.23076923076923,876.3076923076923,9.0,0.25457210189692603,247.59773788084826,0.22768274089344323,0.5938041657427602,1.240555961947925,0.7407972192506004,86.72298866013362,18.516451451586896,47.0,13,0.29055690072639223,1,MEDIUM
129,22.0,1981.25,14.0,0.04917368585527511,453.726441375969,0.07899305555555555,0.35730954831402506,1.864242207282913,0.6370808912567375,51.00750208013313,18.565200420859092,43.0,4,1.4444444444444444,1,MEDIUM
130,38.666666666666664,1415.6666666666667,15.0,0.15370097936613303,209.2729426869448,0.3754472419685255,0.4319546768335661,1.7491529027501775,0.8815799045581078,38.20127867606411,26.350205565295564,68.0,3,1.0,2,HIGH
131,24.46153846153846,1710.7692307692307,14.153846153846153,0.23250977470465747,543.3927539839374,0.09901911214480735,0.3848336658804768,1.9331606997957875,0.8013836270970176,56.41349842138575,8.047933322861885,33.0,13,0.8048780487804879,1,MEDIUM
132,4.666666666666667,65.33333333333333,4.333333333333333,0.06989247311827958,111.47222222222223,0.27777777777777773,0.3999633809381138,1.2596095474436992,0.8045977011494253,212.55805555555557,1.5275252316519465,6.0,3,1.0,0,LOW
133,25.53846153846154,1172.3846153846155,11.153846153846153,0.3102520324226724,272.61583816092656,0.1752117515730358,0.47192212567765635,1.590203863160227,0.7772627186025532,41.19709430342851,12.217578760508596,40.0,13,1.853061224489796,2,HIGH
134,7.0,41.0,5.0,1.0,214.33333333333334,0.16666666666666666,0.3170731707317073,1.442339281826359,0.5789473684210527,24.938888888888886,0.0,7.0,1,1.0,1,MEDIUM
135,43.333333333333336,2557.0,15.666666666666666,0.1532441212215999,367.5334110334111,0.1458818958818959,0.3429486920514176,2.028310774251724,0.7422114892754766,20.799808187455245,28.0237994093116,66.0,3,1.0,2,HIGH
136,15.666666666666666,599.8888888888889,8.222222222222221,0.07820720247207642,499.14919397051744,0.098059085068889,0.532104546733078,1.2632508980746562,0.804162563189189,52.42281597863488,9.548637106322309,30.0,18,1.1860465116279069,1,MEDIUM
137,51.27272727272727,4520.590909090909,16.863636363636363,0.304295669257268,507.79080632125584,0.25724452091874583,0.3396545966845629,1.9395681510795102,0.8580022890640886,27.345606840044216,14.832980685530336,81.0,22,1.065934065934066,2,HIGH
138,41.11904761904762,842.9761904761905,17.238095238095237,0.32809035411902737,426.86016559743763,0.12987770272351815,0.2865584866004685,2.167974164420161,0.66388535762447,31.471284122243016,18.898722556980253,80.0,126,0.9934590227010388,2,HIGH
139,36.25806451612903,613.4516129032259,10.0,0.32812085406386593,205.83986776278257,0.40080814411118204,0.2905757698262979,1.9167760353363852,0.6575558082929269,41.339768712620334,16.087195201848136,68.0,31,0.5743364418938307,2,HIGH
140,36.0,953.6666666666666,13.285714285714286,0.1757134750286196,330.5750923374477,0.21101098128167645,0.3298877390550105,1.9704072682724194,0.7194068353493157,33.27646145412386,17.026450011673013,62.0,21,0.546995377503852,2,HIGH
141,27.0,376.0,13.0,0.48404255319148937,582.6521739130435,0.0,0.4920212765957447,1.5524215002825361,0.7659574468085106,37.70192307692308,0.0,27.0,1,1.0,1,MEDIUM
142,18.25,319.5,10.5,0.3891673556566074,385.01807576807573,0.04804804804804805,0.4993425757158188,1.4297777477769449,0.7846413452951257,44.49857060185185,15.945218719101975,41.0,4,0.43137254901960786,1,MEDIUM
143,16.666666666666668,405.0,8.666666666666666,0.0,193.5757575757576,0.27020202020202017,0.4684397567712229,1.5655018794352722,0.5789760348583878,32.0297138047138,12.741009902410928,25.0,3,1.0,0,LOW
144,17.25,174.0,6.875,0.3745658516811923,141.20664682539683,0.3702876984126984,0.47087751556630436,1.3743705301221691,0.78587855794907,61.752023184126934,8.08437646681195,30.0,8,0.7468354430379747,1,MEDIUM
145,16.333333333333332,575.6666666666666,9.333333333333334,0.2068107307366648,291.31884920634917,0.11428571428571428,0.27987757091336074,1.880694669860433,0.8435656693323083,89.8948611111111,5.033222956847166,21.0,3,1.0,1,MEDIUM
146,19.0,3203.0,12.0,0.39089645587213345,419.0352564102564,0.19230769230769232,0.6293959847084536,1.4046019798444873,0.9721497090804407,38.01733333333333,9.899494936611665,26.0,2,1.0,1,MEDIUM
147,24.6,7988.2,16.3,0.28626487327434924,452.3404714180653,0.09898171169769773,0.40384564554515096,1.9981644533448701,0.8167182510101441,46.424432526740645,13.243027515556168,41.0,10,1.4356435643564356,2,HIGH
148,25.166666666666668,2950.8333333333335,11.0,0.22080552812627122,298.30211763363155,0.031071213489912677,0.3685042338065057,1.7503736886181158,0.8608217213837773,39.64874605718356,11.426577206962138,41.0,6,0.7764705882352941,1,MEDIUM
149,17.2,1086.2,9.0,0.3100104223024296,614.8848512585812,0.17911517925247905,0.7791702611737032,0.7339842090980838,0.8747171585235094,37.825650966183574,13.255187663703596,31.0,5,1.0707070707070707,2,HIGH
150,37.0,926.6666666666666,10.0,0.24878050453117562,298.5438975335108,0.21289619129491674,0.6893043736589459,1.10005589846747,0.8851553280277064,38.824188884992246,17.13051503763227,68.0,12,0.982142857142857,2,HIGH
151,49.8,7157.4,15.866666666666667,0.3135203088025168,523.7110163528463,0.09743015389413429,0.3024636241071684,1.9479638293079555,0.8744819950323472,27.06743047081066,15.48363191059698,65.0,15,1.0032327586206897,2,HIGH
152,16.22222222222222,118.11111111111111,5.777777777777778,0.33251510352091534,174.9021117608837,0.0860461338531514,0.5196574621239702,1.22978728150215,0.7235666111229789,53.431853318212326,7.644896627453143,24.0,9,0.5904761904761905,1,MEDIUM
153,18.0,750.0,7.0,0.33452868852459017,268.3055555555556,0.1313131313131313,0.5369866290358094,1.2582284732061675,0.875567199019262,22.333462532299745,22.60530911091463,44.0,3,1.0,1,MEDIUM
154,32.67567567567568,2011.4054054054054,13.162162162162161,0.267498947449595,529.7126715686046,0.13055490077659593,0.2901597688471193,1.9220760806453852,0.7946772468908211,37.065667743111334,10.29847360333358,48.0,37,0.9029844400986312,2,HIGH
155,18.0,259.5,7.5,0.045542635658914726,169.01724137931035,0.5172413793103449,0.44961240310077516,1.3738595976941135,0.27802690582959644,18.939950980392155,24.041630560342615,35.0,2,1.0,1,MEDIUM
156,13.333333333333334,734.6666666666666,6.666666666666667,0.29871441689623507,335.9308807134894,0.09810479375696768,0.38609635314180774,1.4917199513813906,0.8381489311721869,51.4814935064935,10.598742063723098,23.0,3,1.0,1,MEDIUM
157,1.0,17.0,2.5,0.0,317.0,0.0,0.710344827586207,0.6398397720714444,0.9230769230769231,0.0,0.0,1.0,2,1.0,0,LOW
158,21.75,2854.75,14.25,0.3000576569059387,522.3596311734243,0.15617342427687256,0.3381375535909822,1.9618563411663228,0.833994550042464,58.825670371295374,6.18465843842649,29.0,4,0.74,1,MEDIUM
159,5.75,90.75,6.25,0.2710843373493976,276.7444444444444,0.05,0.4706659973226238,1.3912769120747406,0.6586435601198117,82.9603125,2.8722813232690143,9.0,4,0.9166666666666666,1,MEDIUM
160,41.63157894736842,2591.4210526315787,10.052631578947368,0.28570375654084307,338.74519301856975,0.2278759863331109,0.44333454240379144,1.6090250350737982,0.9228049642134483,33.718929499210205,12.508710415438914,59.0,19,1.07202216066482,2,HIGH
161,35.2,1829.6,12.6,0.09275458364844051,434.952874962221,0.17675631449419282,0.5795406786449471,1.4424242853025355,0.8498764065761695,32.45692145128773,18.403803954617644,53.0,5,1.5061728395061726,2,HIGH
162,27.6,1579.3,10.2,0.4289500436817919,339.68825119996797,0.1865813325012368,0.5100551064270497,1.4812728663009982,0.8300830068781426,36.67705626030607,14.594158889234095,55.0,20,0.7635782747603833,1,MEDIUM
163,12.5,151.0,10.666666666666666,0.5480463493859221,253.13580586080585,0.09615384615384615,0.41334462961530516,1.737749437904819,0.7041034423254132,55.24876264714974,10.425929215182693,32.0,6,0.7857142857142857,1,MEDIUM
164,10.5,190.5,6.357142857142857,0.41100885884455524,151.70720935810223,0.19596633525204954,0.4777132625349641,1.3470887751033165,0.7614338985379602,88.6102174205674,5.501747973983429,20.0,14,0.9342105263157894,1,MEDIUM
165,24.8,2285.0,8.4,0.3093821442437687,384.0889785556768,0.12740909790245653,0.4331263422644763,1.5163160792897823,0.8495486719238545,50.016048340548345,12.949903474543738,37.0,5,1.452991452991453,2,HIGH
166,17.333333333333332,79.0,2.3333333333333335,0.19577127204245848,105.06196581196582,0.09401709401709402,0.8933401814757748,0.32381010529994575,0.8843390804597702,62.5367962962963,7.505553499465135,26.0,3,1.0,2,HIGH
167,12.0,107.0,4.0,0.7139423076923077,132.4,0.125,0.530448717948718,1.0670123985663227,0.6432038834951457,40.19126984126984,14.142135623730951,22.0,2,1.0,1,MEDIUM
168,18.736842105263158,414.1578947368421,10.157894736842104,0.12918575996641976,201.8223957939985,0.20446468677627336,0.3668251771215355,1.726689865357665,0.8120836403911276,67.88404951726376,7.901069584859718,32.0,19,0.9,1,MEDIUM
169,8.823529411764707,229.94117647058823,2.411764705882353,0.1312319940304773,110.85753533681432,0.4060541992363832,0.8615027163785105,0.3689546484607957,0.9338242669585268,111.56748657796452,9.88834727164787,43.0,17,3.412186379928315,2,HIGH
170,5.0,21.0,2.0,0.0,88.375,0.125,0.6814814814814815,0.6195338376205459,0.2976190476190476,26.818749999999998,0.0,5.0,2,1.0,0,LOW
171,1.875,3.25,1.0,0.1875,3.1875,1.0,1.0,0.0,0.375,242.54999999999998,0.3535533905932738,2.0,8,1.1428571428571428,2,HIGH
172,23.0,1138.0,11.333333333333334,0.40326367799618223,214.74354005167956,0.1686046511627907,0.5635860076068528,1.266737744043088,0.8137116606983638,27.76491402116402,21.071307505705477,43.0,3,1.0,1,MEDIUM
173,23.333333333333332,1984.3333333333333,9.333333333333334,0.4350573367657384,212.42820512820515,0.22905982905982905,0.4386792342669809,1.5139803461685906,0.8734907277817671,37.131406432748534,17.15614564327703,39.0,3,1.0,1,MEDIUM
174,25.5,256.0,10.0,0.2654863449943798,171.06428571428572,0.3157738095238095,0.24192769091197322,2.023309681993431,0.7199545637633044,47.414711257309946,10.63014581273465,39.0,4,1.6842105263157894,2,HIGH
175,35.333333333333336,835.0,17.666666666666668,0.3579610920788842,347.80976430976426,0.18249158249158248,0.2830447993771894,2.2813291953759802,0.7038688178683546,26.703495189727075,17.09775813764288,55.0,3,1.0,2,HIGH
176,25.0,780.0,14.5,0.6662971175166297,228.10714285714283,0.2142857142857143,0.24581445419197276,2.167988355626391,0.8452452452452452,28.09953542392567,24.041630560342615,42.0,2,1.0,1,MEDIUM
177,1.2222222222222223,2.4444444444444446,1.0,0.14814814814814814,5.962962962962964,1.0,1.0,0.0,0.1111111111111111,58.57314814814814,0.6666666666666666,3.0,9,0.6666666666666666,1,MEDIUM
178,19.8,684.8,9.6,0.32048340301799955,165.41362433862432,0.4064814814814815,0.41386010205655294,1.6468174436438479,0.7148296201346018,62.72578564957507,10.686440005914037,28.0,5,1.5333333333333334,2,HIGH
179,35.65625,543.46875,12.1875,0.19252680025472974,336.1336136078036,0.13240698386742633,0.4176751898863678,1.7101282564518268,0.6895238965700541,36.101072897056575,13.398626253607903,57.0,32,0.9371816638370118,2,HIGH
180,29.181818181818183,682.1818181818181,12.636363636363637,0.3636950648890222,325.9089010325792,0.23150032431955642,0.345231986932488,1.8988065048928562,0.7943338386163824,42.883272365846416,10.796464067630493,47.0,11,0.9619686800894854,1,MEDIUM
181,6.333333333333333,121.0,5.0,0.0,76.07777777777777,0.39999999999999997,0.5399554282075772,1.101321126907716,0.44155844155844154,89.25595238095237,7.571877794400365,15.0,3,1.0,1,MEDIUM
182,17.5,231.0,9.0,0.5456570155902004,163.80645161290323,0.1935483870967742,0.29415795785506255,1.8147510500116055,0.634180790960452,87.48723958333333,21.920310216782973,33.0,2,1.0,1,MEDIUM
183,25.0,3971.5,17.0,0.3698192239858907,350.9935897435897,0.27884615384615385,0.38699962314334685,1.9711434271535488,0.9031984906984907,29.962420289855075,1.4142135623730951,26.0,2,1.0,1,MEDIUM
184,11.5,87.5,5.5,0.7289009685231256,153.0909645909646,0.14603174603174604,0.38235152472863404,1.3754305652590204,0.6733152679480829,63.38138583638584,5.822370651203855,17.0,6,2.2857142857142856,2,HIGH
185,29.0,710.0,19.0,0.18309859154929578,249.67857142857142,0.17857142857142858,0.37464788732394366,2.1684187265609496,0.7079646017699115,44.516071428571436,0.0,29.0,1,1.0,1,MEDIUM
186,20.5,563.5,8.333333333333334,0.34445863548759714,289.28320370606485,0.14374223771138217,0.43716824170944907,1.4400577052371826,0.777333886726341,30.483633357383354,15.293789589241772,37.0,6,1.320754716981132,2,HIGH
187,28.90909090909091,472.27272727272725,13.181818181818182,0.033607783067774226,298.9103939943063,0.23716495369638235,0.30652918853550853,1.992047868378986,0.6104245446527513,26.97804695156299,16.783650052682493,52.0,11,1.4912280701754386,1,MEDIUM
188,30.625,685.875,9.5,0.17282451831425666,213.98814394209822,0.31999883445723026,0.25817886874533447,1.8841911392191708,0.7016325424651332,50.09042886797792,15.305811221325616,58.0,8,1.0081967213114753,2,HIGH
189,22.666666666666668,762.8333333333334,9.666666666666666,0.1555024559245032,195.12728174603174,0.3092818428184282,0.5460444587411202,1.3345432845074283,0.8366580212483464,44.77424660887323,10.726913193769523,41.0,6,0.8133333333333332,1,MEDIUM
190,41.0,2049.0,7.5,0.20527522935779816,307.1155303030303,0.2518939393939394,0.6403210530847309,1.1730219159048518,0.9509484578486702,24.404201590371805,9.899494936611665,48.0,2,1.0,2,HIGH
191,11.333333333333334,155.0,9.333333333333334,0.41781144781144786,315.57619047619045,0.046031746031746035,0.36966329966329964,1.6964919345400755,0.6016835016835017,57.85444444444443,8.082903768654761,16.0,3,1.0,1,MEDIUM
192,28.90625,541.09375,9.8125,0.28001294072651245,384.35606179214477,0.10919313245686818,0.3320799100861408,1.762294524301475,0.6606126187317017,41.70864776033121,13.310129205747186,52.0,96,0.7496847414880202,1,MEDIUM
193,3.625,32.25,2.4375,0.3113095238095238,202.2252976190476,0.17395833333333335,0.7794737082983352,0.5197907943707483,0.7149191797266488,125.51315013111888,3.862210075418822,14.0,16,0.5675675675675675,2,HIGH
194,15.25,194.625,6.375,0.2953362501061985,240.5082007372787,0.09723793363499246,0.7181480772265706,0.9487353656762303,0.7257058159781691,68.73752290883459,8.32809359080113,22.0,8,0.9365079365079365,2,HIGH
195,12.4,151.6,6.8,0.42760992275698156,119.48176406926407,0.2876623376623376,0.4626411170528818,1.365175816518402,0.8499444444444444,83.25990656565656,4.39317652729776,17.0,5,0.8095238095238095,1,MEDIUM
196,23.325,321.45,9.225,0.2924200415056363,293.79388570392484,0.13354394799027608,0.4368563587535174,1.4445069955740635,0.5269324818161699,37.52226007109978,11.239553554415053,47.0,40,0.8116504854368931,1,MEDIUM
197,31.5,812.25,11.0,0.33386610036883874,200.742524435834,0.18775433711715572,0.34742121277227844,1.82004644643145,0.7676686890665168,40.55723993406285,15.588457268119896,49.0,4,0.6363636363636364,2,HIGH
198,38.285714285714285,1356.0,13.857142857142858,0.35124122376640393,371.68269613510176,0.12457118004287815,0.5919474430235615,1.3890725157432726,0.7854693018332546,34.97237874594424,15.293945269444437,53.0,7,1.4112903225806452,2,HIGH
199,7.333333333333333,80.66666666666667,4.666666666666667,0.0,307.7261904761905,0.0,0.48518518518518516,1.1559964966786203,0.7704623878536921,222.17375,4.725815626252609,11.0,3,1.0,0,LOW
200,27.5,385.5,8.0,0.11576354679802955,450.35353535353534,0.030303030303030304,0.39737274220032837,1.5889342790902683,0.6385440878294841,22.863672438672438,21.920310216782973,43.0,2,1.0,1,MEDIUM
201,15.333333333333334,433.0,11.333333333333334,0.7678813054299436,249.48333333333335,0.15144927536231886,0.30469925178096385,1.964089364246286,0.770647099072851,45.25136363636363,11.590225767142472,23.0,3,1.0,1,MEDIUM
202,29.77777777777778,327.44444444444446,11.666666666666666,0.2855501382152611,213.25967863644254,0.3456928606820973,0.4411304221189923,1.643516908292154,0.7263154078295313,46.5221022532665,9.692494232365808,45.0,9,1.3227722772277226,2,HIGH
203,39.214285714285715,1516.7142857142858,12.5,0.2815505879404691,336.0273325984055,0.16187560731232473,0.46149193880284856,1.730172937324878,0.7609436624354434,28.898177833493897,16.784510127488982,63.0,14,0.9891304347826086,2,HIGH
204,45.31707317073171,1937.658536585366,14.853658536585366,0.2668014238725059,486.7890731351289,0.15409916797155124,0.34186962906501817,2.029780505578349,0.6856402921945103,26.307038335148135,21.03026274727713,82.0,41,0.6785165679174896,2,HIGH
205,22.586206896551722,1478.551724137931,9.89655172413793,0.12452181131678323,299.11495239147905,0.2662845289336596,0.48306022036347995,1.4615409702941433,0.7061001351198514,59.118129415857496,10.445495411144291,43.0,29,0.7554327808471455,1,MEDIUM
206,23.0,1715.0,11.6,0.28624531208352816,390.52901960784317,0.19338935574229693,0.43045744823326937,1.685291591463434,0.9232048246696218,41.20003783524904,13.546217184144066,35.0,5,1.4054054054054055,2,HIGH
207,24.0,427.0,11.6,0.2386394833718101,270.16795474121056,0.11041813483673948,0.35363660246270034,1.8534907926200304,0.6656837522552504,44.37064673311185,17.60681686165901,44.0,5,1.0724637681159421,1,MEDIUM
208,24.5,273.5,16.0,0.3862433862433862,323.8948717948718,0.1294871794871795,0.2770831485915285,2.2680575683394997,0.5468129571577848,33.835996732026146,9.192388155425117,31.0,2,1.0,1,MEDIUM
209,12.0,572.5,12.0,0.22950819672131148,357.6111111111111,0.2777777777777778,0.24559649824280816,2.086506937063968,0.9067980853551594,55.391666666666666,8.48528137423857,18.0,2,1.0,1,MEDIUM
210,2.8333333333333335,32.666666666666664,3.1666666666666665,0.0,35.0625,0.125,0.5514555619818778,0.9177077702106811,0.6483028583438419,100.58769841269843,2.7868739954771304,8.0,6,0.5454545454545455,0,LOW
211,39.25,1155.25,12.0,0.478471810985397,610.1079454926625,0.14886268343815515,0.4204927538187509,1.6000734629243878,0.7871215018513411,28.21183460884354,22.4258035902098,61.0,4,0.8045977011494253,2,HIGH
212,25.0,1264.1666666666667,13.333333333333334,0.3466599679529161,549.1488777089784,0.1788721190230478,0.5698836560278843,1.3960823218024094,0.9079826065858895,60.403920961402584,13.957077057894322,41.0,6,0.5463917525773195,1,MEDIUM
213,18.5,374.0,7.5,0.19705098074663294,267.47040229885056,0.17227011494252875,0.6644039113182796,1.1247270344892017,0.8625226856673927,65.27092081529582,11.120551545074852,31.0,4,0.9473684210526315,1,MEDIUM
214,23.0,802.0,14.0,0.04003079291762895,336.4642857142857,0.05133928571428571,0.22237155945935716,2.172613910216988,0.7873058188520274,37.192948717948724,12.727922061357855,32.0,2,1.0,1,MEDIUM
215,32.666666666666664,1438.1666666666667,10.333333333333334,0.25299080549735775,233.8975759812969,0.14868323472974634,0.4888990029517015,1.5982142555753878,0.8790892812547888,43.84009307748865,15.616230872610288,47.0,6,1.4197530864197532,2,HIGH
216,24.5,416.6,10.8,0.3306706298354462,216.39244838927124,0.2132704208660861,0.4967310019152321,1.5336110029118413,0.7897023937694216,43.25811947744251,14.144099672851416,44.0,10,1.2477064220183485,1,MEDIUM
217,24.333333333333332,504.1666666666667,11.666666666666666,0.0008888888888888888,395.3368126190707,0.17121845347651798,0.3955934175218163,1.7144404396045403,0.7279837376917776,30.853060372614667,11.395905697515518,42.0,6,0.7380952380952381,1,MEDIUM
218,27.0,1135.0,10.5,0.16043956043956045,219.4080459770115,0.22126436781609193,0.5587396029384979,1.4234128014506962,0.9497672784754545,32.46741071428571,2.8284271247461903,29.0,2,1.0,1,MEDIUM
219,38.0,1545.5,14.5,0.44620116077547506,399.57786195286195,0.1697089947089947,0.6799221441581313,1.2034195405797972,0.8942218499483208,27.449024585477417,19.235384061671343,54.0,4,0.7078651685393258,2,HIGH
220,14.0,110.0,5.333333333333333,0.19669421487603309,187.30357142857142,0.1130952380952381,0.6386899295990205,1.0057729870799286,0.8335084033613445,50.71040868454662,14.0,30.0,3,1.0,1,MEDIUM
221,42.421052631578945,937.421052631579,10.526315789473685,0.35551958879896545,369.29869216294003,0.14612279569702208,0.48539883929650046,1.484014385367422,0.6572490117352662,32.20650586447367,13.889707578210102,62.0,19,1.0605405405405406,2,HIGH
222,5.090909090909091,55.63636363636363,2.1818181818181817,0.04428904428904429,110.2474025974026,0.3140692640692641,0.8033517562050264,0.45223644431674864,0.8360484544695072,47.88290404040404,1.7002673586554233,7.0,11,1.1111111111111112,0,LOW
223,6.0,121.0,8.0,0.0,274.5,0.16666666666666666,0.3305785123966942,1.8484315213158242,0.6101694915254238,28.416666666666664,0.0,6.0,1,1.0,0,LOW
224,21.5,280.5,8.5,0.03571428571428571,215.13815789473685,0.07894736842105263,0.28143634949442575,1.699039342238863,0.47023809523809523,34.18252923976608,24.748737341529164,39.0,2,1.0,1,MEDIUM
225,27.0,1162.0,11.0,0.2727769793046289,164.20478723404256,0.38054078014184395,0.3814661471201191,1.775867334580126,0.8135923317501406,23.0883902134954,22.9128784747792,47.0,3,1.0,1,MEDIUM
226,24.916666666666668,628.9166666666666,10.083333333333334,0.2532454492408345,306.907219050107,0.10437214070581209,0.5520653361993278,1.3505264780778017,0.7709445492930569,40.4281019482339,14.342931951651204,51.0,12,1.2824427480916032,1,MEDIUM
227,25.942857142857143,350.1714285714286,8.028571428571428,0.08789113618529917,367.11927138875853,0.07744622567449269,0.5022496942899498,1.3735200816040056,0.6255180960012623,26.214106386116097,13.275237578782129,54.0,35,1.031490015360983,1,MEDIUM
228,1.5,30.0,2.5,0.0,238.75,0.0,0.8050847457627119,0.4259922675747269,0.4074074074074074,117.45833333333333,0.7071067811865476,2.0,2,1.0,0,LOW
229,25.91304347826087,521.2608695652174,11.565217391304348,0.39918649612888996,315.9432521866554,0.2093686992137452,0.45545966849063074,1.6224176462234647,0.7711166970171418,50.012426053262786,11.847182417152885,48.0,23,0.8571428571428571,1,MEDIUM
230,14.0,142.0,7.5,0.03345352564102564,151.46176470588233,0.22647058823529415,0.266025641025641,1.7223577498080114,0.6154401154401155,94.9699891067538,5.656854249492381,18.0,2,1.0,0,LOW
231,24.866666666666667,465.2,7.0,0.4378601124653081,194.49893897005978,0.17391300825010286,0.6280881599277987,1.1538064605101652,0.8303056902835373,80.71436585973888,13.902038219867856,45.0,15,1.1273006134969326,1,MEDIUM
232,1.3333333333333333,4.0,1.0,0.0,173.83333333333334,0.3333333333333333,1.0,0.0,0.0,17.461111111111112,0.5773502691896257,2.0,3,1.0,0,LOW
233,19.0,598.0,14.0,0.5018921475875118,273.7857142857143,0.13392857142857142,0.4617384616431736,1.7866630794268539,0.8187022900763359,29.237946428571423,14.142135623730951,29.0,2,1.0,1,MEDIUM
234,14.333333333333334,89.5,5.666666666666667,0.4037337171138961,101.74226884226884,0.350971250971251,0.43198249830957475,1.3966821821533852,0.553882594580269,74.22410064086266,8.406346808612328,24.0,6,1.388888888888889,2,HIGH
235,20.333333333333332,236.33333333333334,8.0,0.17857766143106457,146.6646505376344,0.3998655913978495,0.39608123115976523,1.6279481821422663,0.8206699346405228,48.621963507625274,12.662279942148386,34.0,3,1.0,1,MEDIUM
236,2.0,47.5,3.5,0.75,679.5833333333334,0.08333333333333333,0.7086206896551724,0.7897268364480261,0.7431077694235589,37.57083333333333,1.1547005383792515,3.0,4,1.0,2,HIGH
237,33.666666666666664,3035.6666666666665,15.333333333333334,0.2317547341638105,345.90382366171843,0.13045434098065675,0.27260453643048976,2.227370506540605,0.8906420385418875,23.19863721804511,26.407069760451147,57.0,3,1.0,2,HIGH
238,33.0,2125.5,15.0,0.5595728255275347,432.81311475409836,0.12295081967213115,0.359019028616953,1.8829549202255877,0.8831625727447328,17.914166666666667,39.59797974644666,61.0,2,1.0,2,HIGH
239,8.9375,215.6875,4.9375,0.29618219966876935,130.92252289173246,0.3640647546897547,0.4917962547488991,1.2452951082722914,0.8258508422383566,196.1252575607263,6.005206074732157,22.0,16,0.6067415730337079,1,MEDIUM
240,11.434782608695652,1954.2608695652175,4.565217391304348,0.01222089018553208,534.2170242321779,0.14278112402350593,0.6976541465716772,0.8091879854511302,0.9210517480850086,64.91543940039784,7.335009989188969,29.0,23,0.9966931216931216,0,LOW
241,30.666666666666668,478.6666666666667,12.666666666666666,0.4696707105719238,420.7030303030303,0.13636363636363635,0.3122142068524439,1.9073541087289874,0.6616949638226234,31.1275,28.676354952004157,61.0,3,1.0,2,HIGH
242,33.333333333333336,1372.6666666666667,12.0,0.3551157232383135,584.163265993266,0.15491582491582492,0.34558284046765736,1.905928252618053,0.805751386503954,39.78513729246488,10.408329997330664,45.0,3,1.0,2,HIGH
243,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,2,HIGH
244,9.12962962962963,258.01851851851853,5.092592592592593,0.5750636288194345,324.6945710551514,0.07864610234620405,0.6110870851085474,1.0012163536166359,0.8325649292978186,60.68860520598359,6.08755704725909,25.0,54,1.2008928571428572,1,MEDIUM
245,18.5,785.0,10.5,0.12995245641838352,249.02976190476193,0.22023809523809523,0.366039269763517,1.7923191859602738,0.8843283582089552,44.56419753086419,13.435028842544403,28.0,2,1.0,1,MEDIUM
246,34.2,663.6,12.4,0.2082202732065317,405.9872222222222,0.06333333333333332,0.28861227472701295,1.9729994461279372,0.5421329492621748,23.717501202501204,16.60421633200435,49.0,5,0.9619047619047618,2,HIGH
247,44.34615384615385,1105.8076923076924,15.038461538461538,0.2865624336707102,296.62137184486204,0.19676289833844507,0.34313652649517656,2.073458449863265,0.7023248368086408,29.994437215187627,10.884639847757237,59.0,26,0.7629969418960245,2,HIGH
248,32.142857142857146,825.0,10.571428571428571,0.3602341851156776,301.3545291823847,0.12058197574984934,0.36317698353459205,1.7320942419296121,0.7895526802380901,26.808665904326283,19.8614246839493,56.0,7,0.6800847457627118,2,HIGH
249,7.65,148.05,4.4,0.19547620846058553,116.05797511312217,0.37139218403924285,0.5492804050041312,1.0255154805832802,0.5675347298088441,95.14115852130325,9.080198235721507,39.0,20,3.135135135135135,2,HIGH
250,1.375,2.75,1.0,0.1875,5.1875,1.0,1.0,0.0,0.375,184.65416666666667,0.5175491695067657,2.0,8,0.5714285714285714,2,HIGH
251,22.2,2048.6,11.6,0.335313058184061,265.4697435897436,0.4333333333333334,0.471625989917004,1.4690022283322581,0.6688346636686141,40.299170940170946,18.15764301885022,40.0,5,0.9420289855072465,1,MEDIUM
252,19.74074074074074,1316.5925925925926,9.37037037037037,0.2400964019062888,363.0311304743535,0.10697026591146643,0.5441969419536448,1.3811197482507793,0.7399495020998207,63.6923170741398,12.138915781620545,44.0,27,1.948920265780731,2,HIGH
253,21.5,371.0,13.5,0.11224489795918367,283.02083333333337,0.21354166666666666,0.6538342609771182,1.306924469890989,0.827318628753654,29.20369318181818,17.67766952966369,34.0,2,1.0,1,MEDIUM
254,44.275862068965516,1788.9655172413793,16.06896551724138,0.17843547067532844,369.20750493973685,0.10147576541785755,0.36176530935101603,1.7730653541840222,0.7839216420523697,33.808969980341026,11.526046750494345,58.0,29,0.9902621722846443,2,HIGH
