user_id,date,total_sessions,total_events,unique_apps,night_usage_ratio,avg_session_duration,short_session_ratio,top_app_ratio,app_entropy,reopening_index,avg_inter_session
3,2018-04-06,17.0,298.0,11.0,0.0,149.64705882352942,0.23529411764705882,0.3221476510067114,1.9526798251025008,0.8592592592592593,60.62291666666667
3,2018-04-07,13.0,123.0,8.0,0.34146341463414637,113.6923076923077,0.23076923076923078,0.45528455284552843,1.5664937543826014,0.8448275862068966,91.30277777777779
3,2018-04-08,10.0,43.0,7.0,0.37209302325581395,89.57142857142857,0.14285714285714285,0.3023255813953488,1.808696932873694,0.3684210526315789,122.94629629629627
3,2018-04-09,15.0,373.0,5.0,0.04289544235924933,252.92857142857142,0.14285714285714285,0.7774798927613941,0.7251382293807518,0.8206521739130435,96.05714285714285
3,2018-04-10,17.0,97.0,6.0,0.38144329896907214,241.73333333333332,0.06666666666666667,0.4742268041237113,1.5316704526398939,0.5263157894736842,70.55625
4,2018-04-18,7.0,236.0,6.0,0.0,141.28571428571428,0.14285714285714285,0.5338983050847458,1.3442165332141824,0.8888888888888888,65.90277777777777
4,2018-04-19,22.0,718.0,8.0,0.07799442896935933,151.66666666666666,0.047619047619047616,0.2757660167130919,1.8617602390497408,0.8852941176470588,66.29682539682538
4,2018-04-20,3.0,10.0,2.0,0.6,72.66666666666667,0.0,0.6,0.6730116670092565,0.5,92.80000000000001
4,2018-04-21,11.0,39.0,3.0,0.20512820512820512,50.7,0.0,0.8461538461538461,0.5272482785913567,0.8461538461538461,121.25333333333333
4,2018-04-22,2.0,7.0,1.0,0.42857142857142855,17.0,0.5,1.0,0.0,1.0,290.73333333333335
5,2018-01-19,12.0,331.0,8.0,0.0,353.3636363636364,0.36363636363636365,0.7492447129909365,0.9519197501198822,0.7586206896551724,28.959090909090904
5,2018-01-20,44.0,931.0,13.0,0.17400644468313642,419.8333333333333,0.4,0.7690655209452202,0.9125697340076376,0.8878504672897196,32.480620155038764
5,2018-01-21,43.0,2435.0,13.0,0.17330595482546202,764.0,0.30303030303030304,0.8685831622176592,0.5916822669609504,0.9023297491039427,31.80952380952381
5,2018-01-22,40.0,1659.0,17.0,0.06871609403254973,494.1388888888889,0.16666666666666666,0.7926461723930078,0.9374867721549898,0.8658698539176627,29.512820512820518
5,2018-01-23,44.0,498.0,12.0,0.15261044176706828,216.13888888888889,0.2777777777777778,0.6485943775100401,1.2125636953394288,0.8028846153846154,32.61860465116279
5,2018-01-24,48.0,1761.0,12.0,0.045428733674048836,209.92105263157896,0.2894736842105263,0.7490062464508802,1.0010502674674717,0.9393548387096774,28.813475177304966
5,2018-01-25,56.0,5445.0,14.0,0.15867768595041323,294.82142857142856,0.10714285714285714,0.7632690541781451,0.959963767522415,0.9501738122827347,26.092121212121214
5,2018-01-26,37.0,1493.0,14.0,0.40053583389149366,177.7027027027027,0.3783783783783784,0.4855994641661085,1.6801460773684684,0.873972602739726,39.40925925925926
5,2018-01-27,26.0,694.0,13.0,0.5518731988472623,292.0,0.20833333333333334,0.6772334293948127,1.2513291859026345,0.8504398826979472,57.31133333333333
5,2018-01-28,35.0,644.0,11.0,0.5543478260869565,277.51612903225805,0.4838709677419355,0.5170807453416149,1.0788599907110266,0.8213166144200627,38.956862745098036
5,2018-01-29,26.0,595.0,13.0,0.0,261.5769230769231,0.2692307692307692,0.5478991596638656,1.4465029121794553,0.7909407665505227,38.40266666666666
5,2018-01-30,32.0,2554.0,13.0,0.005873140172278779,483.57142857142856,0.2857142857142857,0.8543461237274863,0.6898246705960034,0.9531001589825119,45.737634408602155
5,2018-01-31,59.0,3657.0,15.0,0.23625922887612796,312.0,0.24074074074074073,0.6852611430133989,1.2155553896782159,0.9309773605742684,24.029885057471265
5,2018-02-01,43.0,3100.0,20.0,0.08516129032258064,382.2093023255814,0.4186046511627907,0.7074193548387097,1.2263237574681018,0.91683038637852,33.72579365079365
5,2018-02-02,49.0,1571.0,16.0,0.18141311266709104,394.0487804878049,0.21951219512195122,0.6619987269255252,1.3455390535957645,0.8294573643410853,28.915277777777778
5,2018-02-03,45.0,916.0,17.0,0.22379912663755458,192.45714285714286,0.4,0.732532751091703,1.1831891370200764,0.8485523385300668,32.31325757575758
5,2018-02-04,39.0,1861.0,17.0,0.42987641053197206,360.0769230769231,0.38461538461538464,0.7522837184309511,1.0358928305049184,0.8652792990142387,37.436403508771924
5,2018-02-05,43.0,1780.0,18.0,0.24606741573033708,293.0,0.20512820512820512,0.5589887640449438,1.5803350849581455,0.8930602957906713,32.85753968253968
5,2018-02-06,45.0,5088.0,19.0,0.12185534591194969,364.2888888888889,0.35555555555555557,0.7551100628930818,1.0522888600928901,0.9535529972211195,32.17992424242424
5,2018-02-07,36.0,448.0,16.0,0.24776785714285715,238.06896551724137,0.2413793103448276,0.453125,1.87837003030208,0.7050691244239631,40.95857142857143
5,2018-02-08,35.0,2358.0,13.0,0.03986429177268872,213.31428571428572,0.5142857142857142,0.8464800678541137,0.6512221030797573,0.9587628865979382,41.345098039215685
5,2018-02-09,47.0,3338.0,15.0,0.2507489514679449,228.27659574468086,0.40425531914893614,0.7555422408627921,0.9800362799253822,0.9592081583683263,30.957608695652176
5,2018-02-10,31.0,4784.0,17.0,0.3033026755852843,969.5666666666667,0.1,0.8758361204013378,0.5974390329255161,0.9486963835155593,47.54444444444444
5,2018-02-11,35.0,3581.0,14.0,0.15666015079586706,803.1470588235294,0.14705882352941177,0.8179279530857303,0.7944724855141804,0.8942632170978627,39.97843137254902
5,2018-02-12,30.0,3808.0,18.0,0.5341386554621849,779.9615384615385,0.19230769230769232,0.7308298319327731,1.1189664286637844,0.8903225806451613,33.643103448275866
5,2018-02-13,35.0,3400.0,16.0,0.04323529411764706,574.7352941176471,0.17647058823529413,0.8347058823529412,0.7453766705780318,0.9336099585062241,34.91960784313726
5,2018-02-14,46.0,7685.0,17.0,0.16408588158750814,718.5217391304348,0.17391304347826086,0.8713077423552374,0.6974336245479389,0.9523809523809523,31.15037037037037
5,2018-02-15,39.0,2277.0,16.0,0.40974967061923584,588.078947368421,0.13157894736842105,0.7154150197628458,1.1716520149787377,0.8778409090909091,37.86666666666666
5,2018-02-16,27.0,1821.0,14.0,0.2751235584843493,829.92,0.08,0.8407468423942889,0.7531566739504442,0.8745800671892497,54.87692307692308
5,2018-02-17,39.0,1836.0,15.0,0.460239651416122,536.7058823529412,0.11764705882352941,0.900871459694989,0.5249408833246323,0.9155555555555556,37.75000000000001
5,2018-02-18,47.0,2494.0,13.0,0.16639935846030474,536.2558139534884,0.11627906976744186,0.8704891740176424,0.6579157327496656,0.9159256265157639,30.808695652173903
5,2018-02-19,41.0,2533.0,17.0,0.3391235688906435,736.8648648648649,0.10810810810810811,0.8653770232925385,0.6794217829454774,0.921537229783827,35.71458333333333
5,2018-02-20,29.0,8746.0,18.0,0.2270752343928653,1198.8275862068965,0.10344827586206896,0.8774296821404071,0.6552693696414007,0.9712696941612604,51.10892857142858
5,2018-02-21,31.0,3140.0,13.0,0.6401273885350318,536.4193548387096,0.12903225806451613,0.9054140127388535,0.4963376190912519,0.9714656290531777,47.7661111111111
5,2018-02-22,39.0,3203.0,16.0,0.29222603808929126,597.6216216216217,0.13513513513513514,0.8975960037464876,0.5593100694133896,0.9392405063291139,35.477631578947374
5,2018-02-23,24.0,1166.0,14.0,0.051457975986277875,657.9090909090909,0.0,0.7435677530017153,1.0734160443710081,0.8629173989455184,52.23768115942028
5,2018-02-24,29.0,2361.0,14.0,0.0016941973739940702,440.51851851851853,0.2222222222222222,0.8716645489199492,0.6187833749351775,0.9299743808710503,47.79940476190476
5,2018-02-25,33.0,14120.0,17.0,0.08413597733711048,1219.5757575757575,0.3333333333333333,0.9157223796033994,0.459720338534747,0.9727988546886185,44.74583333333333
5,2018-02-26,27.0,14331.0,16.0,0.1844951503733166,1406.851851851852,0.14814814814814814,0.8859116600376805,0.5786511186941432,0.9733258458514671,51.0698717948718
5,2018-02-27,17.0,1664.0,11.0,0.32091346153846156,671.1764705882352,0.058823529411764705,0.8846153846153846,0.5017206674498257,0.9296969696969697,53.14895833333333
6,2018-04-05,24.0,5226.0,14.0,0.0,505.25,0.041666666666666664,0.3400306161500191,2.0106546307282467,0.9687133359405553,48.0159420289855
6,2018-04-06,45.0,5400.0,14.0,0.3798148148148148,407.55555555555554,0.044444444444444446,0.31222222222222223,2.0906247730228276,0.9445773524720893,32.60757575757576
6,2018-04-07,31.0,1660.0,15.0,0.32228915662650603,357.9032258064516,0.16129032258064516,0.3746987951807229,2.0673917274058926,0.875,47.8211111111111
6,2018-04-08,27.0,334.0,16.0,0.32335329341317365,245.32,0.0,0.39820359281437123,2.0536501619292373,0.5802469135802469,54.52628205128205
6,2018-04-09,38.0,1529.0,15.0,0.3368214519293656,347.0833333333333,0.16666666666666666,0.2341399607586658,2.325095758555079,0.7479892761394102,37.91486486486487
6,2018-04-10,5.0,172.0,9.0,1.0,770.2,0.0,0.5930232558139535,1.4214678255317077,0.8452380952380952,15.554166666666667
6,2018-04-11,27.0,446.0,16.0,0.07174887892376682,140.37037037037038,0.1111111111111111,0.23766816143497757,2.2532067533570634,0.6866359447004609,46.258333333333326
6,2018-04-12,40.0,2182.0,16.0,0.23281393217231897,715.3,0.15,0.5774518790100825,1.5541430371167713,0.8392523364485981,35.23119658119658
6,2018-04-13,34.0,1537.0,13.0,0.6460637605725439,644.09375,0.0625,0.6766428106701367,1.2675589756917796,0.8405797101449275,33.32828282828282
6,2018-04-15,14.0,711.0,10.0,0.0,271.42857142857144,0.07142857142857142,0.41068917018284107,1.6099301414029945,0.9259259259259259,64.36025641025641
6,2018-04-16,47.0,4899.0,16.0,0.2241273729332517,496.17021276595744,0.10638297872340426,0.548683404776485,1.6505029449730164,0.9300670016750419,31.240579710144917
6,2018-04-17,25.0,1032.0,16.0,0.8023255813953488,373.4166666666667,0.08333333333333333,0.23255813953488372,2.1114030503385655,0.8275862068965517,40.168749999999996
6,2018-04-18,11.0,339.0,10.0,0.0,387.72727272727275,0.09090909090909091,0.3775811209439528,1.79844342302022,0.7300613496932515,35.02666666666667
6,2018-04-19,23.0,420.0,16.0,0.6738095238095239,501.72727272727275,0.0,0.5380952380952381,1.6189576673382324,0.5870646766169154,22.737878787878785
6,2018-04-20,39.0,512.0,14.0,0.138671875,383.81081081081084,0.05405405405405406,0.4296875,1.8683322290995816,0.6598360655737705,33.83640350877193
6,2018-04-21,29.0,1376.0,15.0,0.05813953488372093,512.448275862069,0.06896551724137931,0.3183139534883721,2.0380550878160033,0.8168168168168168,48.65773809523809
6,2018-04-22,38.0,1529.0,17.0,0.35317200784826686,533.9444444444445,0.027777777777777776,0.2858077174623937,2.04122339871523,0.7875166002656042,38.02972972972972
6,2018-04-23,26.0,688.0,16.0,0.17005813953488372,590.0769230769231,0.038461538461538464,0.375,2.0237019029444934,0.6068111455108359,55.931999999999995
6,2018-04-24,41.0,718.0,14.0,0.22701949860724233,482.55,0.05,0.5,1.854152508129543,0.6275071633237822,35.53916666666667
6,2018-04-25,13.0,354.0,11.0,1.0,498.7692307692308,0.07692307692307693,0.4096045197740113,1.8318603147936683,0.7159763313609467,20.77638888888889
6,2018-04-26,35.0,1336.0,16.0,0.1691616766467066,486.85714285714283,0.14285714285714285,0.30389221556886226,2.010958064112341,0.7799043062200957,38.01519607843137
6,2018-04-27,37.0,1820.0,17.0,0.2230769230769231,580.972972972973,0.13513513513513514,0.38571428571428573,1.9588050406449107,0.7922077922077922,39.2300925925926
6,2018-04-28,40.0,842.0,17.0,0.5201900237529691,309.4871794871795,0.1282051282051282,0.30760095011876487,2.03123846777317,0.7579462102689487,31.563675213675214
6,2018-04-29,41.0,2975.0,13.0,0.038991596638655465,317.609756097561,0.17073170731707318,0.4894117647058824,1.6752433696835718,0.9201388888888888,35.685833333333335
6,2018-04-30,18.0,785.0,13.0,1.0,421.47058823529414,0.11764705882352941,0.2573248407643312,2.1831732119021887,0.7265415549597856,17.12156862745098
6,2018-05-01,39.0,965.0,14.0,0.07357512953367876,511.30555555555554,0.1111111111111111,0.46321243523316064,1.5797143777009401,0.7410526315789474,32.74780701754385
6,2018-05-02,2.0,11.0,4.0,1.0,104.5,0.0,0.36363636363636365,1.2636544318820966,0.4,180.46666666666667
6,2018-05-03,24.0,439.0,14.0,0.0,337.4782608695652,0.08695652173913043,0.428246013667426,1.8440299057530865,0.5934579439252337,22.041304347826088
6,2018-05-04,15.0,628.0,11.0,0.7643312101910829,842.6,0.0,0.785031847133758,0.9341126738427737,0.8371335504885994,27.190476190476193
6,2018-05-06,27.0,552.0,18.0,0.2898550724637681,498.5,0.045454545454545456,0.4257246376811594,1.970566324007008,0.6964980544747081,48.59551282051282
6,2018-05-07,6.0,235.0,7.0,1.0,448.1666666666667,0.0,0.6978723404255319,1.0607675601650273,0.782608695652174,17.763333333333332
6,2018-05-09,32.0,852.0,14.0,0.2511737089201878,743.3333333333334,0.03333333333333333,0.5070422535211268,1.6512094606057686,0.6715686274509803,40.73602150537634
6,2018-05-10,10.0,261.0,7.0,1.0,567.875,0.0,0.7624521072796935,0.8617795735770533,0.78125,16.259259259259256
7,2018-01-20,49.0,6226.0,20.0,0.0059428204304529395,563.6041666666666,0.25,0.22791519434628976,2.3242263592011834,0.8970491803278688,24.52569444444444
7,2018-01-21,12.0,1288.0,17.0,1.0,718.5,0.0,0.38509316770186336,2.0499734801937404,0.8683788121990369,21.893939393939394
8,2018-01-21,9.0,358.0,11.0,0.7039106145251397,649.1111111111111,0.0,0.6368715083798883,1.3951342770940953,0.8876404494382022,90.71041666666667
9,2018-04-01,22.0,417.0,9.0,0.05515587529976019,120.04545454545455,0.2727272727272727,0.2182254196642686,1.914441649531741,0.7900552486187845,55.94206349206348
9,2018-04-02,45.0,4963.0,18.0,0.10396937336288535,305.26666666666665,0.15555555555555556,0.3606689502317147,1.9968368363387197,0.9311791859001259,30.742803030303033
9,2018-04-03,34.0,1981.0,12.0,0.01514386673397274,186.47058823529412,0.14705882352941177,0.29631499242806664,1.8715631265350297,0.9491725768321513,39.509595959595956
9,2018-04-04,40.0,3674.0,11.0,0.2558519324986391,258.05,0.075,0.4316820903647251,1.6473422036830214,0.9495440729483283,34.98846153846154
9,2018-04-05,48.0,4592.0,15.0,0.07142857142857142,255.22916666666666,0.25,0.42356271777003485,1.7849091428801522,0.9558417663293468,30.193262411347515
9,2018-04-06,51.0,1634.0,13.0,0.1364749082007344,266.6470588235294,0.23529411764705882,0.43084455324357407,1.8536869268099434,0.8530183727034121,28.594
9,2018-04-07,32.0,468.0,13.0,0.41025641025641024,146.6875,0.28125,0.3504273504273504,1.904684572042333,0.8046511627906977,41.66881720430108
10,2018-04-14,12.0,48.0,6.0,0.0,106.11111111111111,0.2222222222222222,0.3333333333333333,1.5861426872972249,0.5217391304347826,31.65151515151515
10,2018-04-16,3.0,10.0,2.0,1.0,30.0,0.0,0.6,0.6730116670092565,0.6,106.24166666666666
10,2018-04-17,5.0,14.0,1.0,1.0,189.0,0.0,1.0,0.0,1.0,12.891666666666666
10,2018-04-27,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,2018-04-29,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,2018-05-02,2.0,18.0,3.0,0.0,217.0,0.0,0.6666666666666666,0.8486855577264172,0.75,17.6
10,2018-05-03,16.0,47.0,3.0,0.0,183.0909090909091,0.2727272727272727,0.6170212765957447,0.8683697479079111,0.3181818181818182,32.37555555555555
10,2018-05-04,16.0,72.0,3.0,0.3333333333333333,134.92307692307693,0.23076923076923078,0.4722222222222222,1.0207543464748885,0.6,93.4888888888889
10,2018-05-09,16.0,82.0,3.0,0.0,230.41666666666666,0.5,0.43902439024390244,1.0740008608416483,0.7272727272727273,32.488888888888894
10,2018-05-10,12.0,76.0,4.0,0.2631578947368421,84.33333333333333,0.2222222222222222,0.7894736842105263,0.719772060769845,0.8648648648648649,91.95757575757574
10,2018-05-13,14.0,50.0,3.0,0.08,189.33333333333334,0.3333333333333333,0.52,1.018359734765894,0.6666666666666666,83.38205128205128
10,2018-05-14,13.0,96.0,4.0,0.5208333333333334,362.09090909090907,0.0,0.3333333333333333,1.3118626373246378,0.44680851063829785,79.83333333333333
11,2018-04-04,26.0,881.0,7.0,0.0,158.76923076923077,0.38461538461538464,0.3598183881952327,1.6517854305958806,0.9365558912386707,23.674666666666667
11,2018-04-05,39.0,4747.0,11.0,0.13692858647566886,277.87179487179486,0.28205128205128205,0.352222456288182,1.7409126254803844,0.9666966696669667,35.89035087719298
11,2018-04-06,33.0,5252.0,11.0,0.13480578827113482,295.1515151515151,0.18181818181818182,0.2284843869002285,2.0406295559718175,0.9217110573042776,42.404687499999994
11,2018-04-07,30.0,2638.0,8.0,0.1133434420015163,272.7,0.23333333333333334,0.3574677786201668,1.4894901277487307,0.9458804523424879,47.741954022988516
11,2018-04-08,30.0,1349.0,7.0,0.22312824314306895,129.73333333333332,0.5,0.5678280207561156,1.3887421553096153,0.934010152284264,48.260344827586195
11,2018-04-09,27.0,908.0,7.0,0.183920704845815,122.33333333333333,0.25925925925925924,0.5297356828193832,1.439951588415088,0.9331742243436754,52.9948717948718
11,2018-04-10,36.0,1680.0,9.0,0.10178571428571428,119.83333333333333,0.3055555555555556,0.3244047619047619,1.7381447049463357,0.9379128137384413,40.20333333333334
11,2018-04-11,33.0,789.0,9.0,0.34980988593155893,155.36666666666667,0.1,0.5804816223067174,1.3516033827575311,0.9008264462809917,43.44947916666666
11,2018-04-12,29.0,1225.0,9.0,0.026122448979591838,117.62068965517241,0.20689655172413793,0.32081632653061226,1.5934208260273766,0.9166666666666666,49.042857142857144
11,2018-04-13,31.0,2220.0,12.0,0.5036036036036036,240.4516129032258,0.22580645161290322,0.4540540540540541,1.803657468620193,0.9446064139941691,44.98666666666666
11,2018-04-14,31.0,2789.0,8.0,0.12477590534241664,250.19354838709677,0.16129032258064516,0.38651846539978485,1.634235751074224,0.9637223974763407,45.23666666666667
11,2018-04-15,22.0,1537.0,9.0,0.32205595315549773,189.13636363636363,0.18181818181818182,0.5731945348080677,1.4306395010584425,0.9649595687331537,64.0031746031746
11,2018-04-16,35.0,3467.0,10.0,0.0920103836169599,170.2,0.05714285714285714,0.36198442457456015,1.6081255392289948,0.9573367808661927,41.47107843137254
11,2018-04-17,31.0,3783.0,10.0,0.4922019561194819,283.4516129032258,0.25806451612903225,0.4218873909595559,1.3465123741627145,0.9752504419563937,47.676666666666684
11,2018-04-18,7.0,149.0,5.0,0.6040268456375839,146.16666666666666,0.0,0.4161073825503356,1.3345615516551799,0.8714285714285714,60.055555555555564
12,2018-04-20,7.0,78.0,13.0,0.0,165.28571428571428,0.14285714285714285,0.2692307692307692,2.166385980493898,0.5757575757575758,48.7388888888889
12,2018-04-21,37.0,1123.0,19.0,0.11041852181656278,323.1470588235294,0.14705882352941177,0.21371326803205698,2.345997309879924,0.7679245283018868,39.53240740740742
12,2018-04-22,3.0,25.0,5.0,1.0,41.333333333333336,0.3333333333333333,0.72,0.9714528358485753,0.8,10.325
12,2018-04-25,24.0,246.0,13.0,0.0,176.0909090909091,0.3181818181818182,0.6016260162601627,1.5151815454024369,0.7394957983193278,34.47028985507246
12,2018-04-26,17.0,387.0,13.0,0.05167958656330749,337.6,0.2,0.2971576227390181,1.787084829738271,0.5729166666666666,37.08020833333334
12,2018-04-29,34.0,463.0,15.0,0.0,244.32,0.32,0.2634989200863931,2.0913474247469948,0.6088888888888889,20.946464646464648
12,2018-04-30,4.0,46.0,7.0,0.8913043478260869,204.0,0.0,0.4782608695652174,1.4496105964007773,0.5789473684210527,191.30555555555554
13,2018-04-20,16.0,761.0,11.0,0.0,434.625,0.0625,0.5295663600525624,1.4985043587237943,0.8664772727272727,23.135555555555552
13,2018-04-21,45.0,13214.0,19.0,0.2675192977145452,499.8888888888889,0.2,0.6067050098380505,1.6239025936271647,0.9731100184388445,32.5439393939394
13,2018-04-22,15.0,3727.0,11.0,0.9656560236114837,573.5333333333333,0.13333333333333333,0.6176549503622216,1.361119953785015,0.970076169749728,24.079761904761906
14,2018-03-31,7.0,150.0,3.0,0.0,203.71428571428572,0.2857142857142857,0.72,0.7711772845700221,0.9459459459459459,43.78333333333333
14,2018-04-01,15.0,216.0,8.0,0.25,136.85714285714286,0.21428571428571427,0.3055555555555556,1.7351946727644787,0.8636363636363636,97.82619047619049
15,2018-04-06,11.0,137.0,10.0,0.0,396.3,0.2,0.24087591240875914,2.1350199427948797,0.6607142857142857,19.786666666666665
15,2018-04-07,61.0,1620.0,18.0,0.2123456790123457,378.9491525423729,0.22033898305084745,0.16049382716049382,2.4412356906905583,0.8381924198250729,23.546111111111113
15,2018-04-08,26.0,497.0,14.0,0.96579476861167,131.92,0.44,0.2977867203219316,1.9979768228433328,0.8325991189427313,30.441333333333336
15,2018-04-09,52.0,1578.0,17.0,0.0,369.03921568627453,0.1568627450980392,0.28390367553865653,2.3094115149740277,0.83810888252149,17.622222222222224
15,2018-04-10,26.0,320.0,13.0,0.63125,143.875,0.375,0.246875,2.1227391999664427,0.7777777777777778,31.268666666666668
16,2018-01-16,12.0,668.0,10.0,0.0,435.5833333333333,0.16666666666666666,0.47604790419161674,1.6019467305686805,0.8296529968454258,23.969696969696972
16,2018-01-17,36.0,2020.0,15.0,0.3608910891089109,383.5,0.1111111111111111,0.3475247524752475,1.8343451929072598,0.8367129135538954,34.962380952380954
16,2018-01-18,34.0,550.0,13.0,0.17454545454545456,282.6764705882353,0.17647058823529413,0.36363636363636365,1.8721010077641376,0.5823293172690763,35.81414141414141
16,2018-01-19,12.0,124.0,9.0,1.0,118.5,0.16666666666666666,0.6612903225806451,1.2363106386083735,0.7272727272727273,21.44090909090909
17,2018-04-17,3.0,13.0,4.0,0.0,79.66666666666667,0.3333333333333333,0.38461538461538464,1.2202821662722374,0.25,9.783333333333333
17,2018-04-18,47.0,603.0,14.0,0.16749585406301823,331.2564102564103,0.10256410256410256,0.5124378109452736,1.731728387171416,0.6613545816733067,28.549275362318845
18,2018-04-04,5.0,53.0,5.0,0.0,523.2,0.0,0.5283018867924528,1.2471202804790378,0.875,24.033333333333335
18,2018-04-05,34.0,2529.0,13.0,0.1494661921708185,429.44117647058823,0.20588235294117646,0.48359035191775407,1.8009968294939536,0.9306599832915622,42.19242424242423
18,2018-04-06,49.0,2562.0,16.0,0.1092896174863388,185.26530612244898,0.2857142857142857,0.36533957845433257,2.069122372103041,0.9263431542461005,29.94027777777778
18,2018-04-07,34.0,3929.0,14.0,0.600407228302367,316.94117647058823,0.29411764705882354,0.4744209722575719,1.6310556839808368,0.9596174282678002,42.903030303030306
18,2018-04-08,36.0,2343.0,11.0,0.2799829278702518,201.77777777777777,0.3055555555555556,0.1916346564233888,2.179913965772118,0.9410138248847926,40.04571428571428
18,2018-04-09,38.0,1302.0,13.0,0.423963133640553,317.5405405405405,0.16216216216216217,0.33102918586789554,2.009085523927517,0.873015873015873,37.28603603603604
18,2018-04-10,35.0,3279.0,9.0,0.16834400731930466,361.42857142857144,0.37142857142857144,0.2915523025312595,1.9565593237648824,0.944743935309973,41.16176470588236
18,2018-04-11,39.0,1149.0,12.0,0.0835509138381201,231.71794871794873,0.358974358974359,0.5117493472584856,1.7532764623095973,0.9182509505703422,37.33596491228071
18,2018-04-12,31.0,4235.0,13.0,0.07839433293978748,423.8709677419355,0.22580645161290322,0.3707201889020071,1.9102492053767481,0.9450604838709677,45.36777777777778
18,2018-04-13,54.0,9054.0,15.0,0.21912966644576984,405.1296296296296,0.24074074074074073,0.5710183344378176,1.5541582339576716,0.9747509844799629,27.029245283018867
18,2018-04-14,41.0,3996.0,12.0,0.4612112112112112,280.219512195122,0.21951219512195122,0.5688188188188188,1.5871886855695203,0.9651715039577836,35.65541666666667
18,2018-04-15,45.0,1519.0,15.0,0.21658986175115208,304.15909090909093,0.20454545454545456,0.4107965766951942,1.9205020001748951,0.8919308357348703,32.42916666666667
18,2018-04-16,48.0,5073.0,16.0,0.31145278927656217,411.9791666666667,0.1875,0.3021880544056771,2.1531628159658958,0.9309462915601023,29.91489361702127
18,2018-04-17,35.0,2158.0,12.0,0.28544949026876737,242.77142857142857,0.2,0.3790546802594995,1.9007223151032284,0.9310689310689311,41.44607843137255
18,2018-04-18,9.0,440.0,10.0,0.2340909090909091,449.8888888888889,0.0,0.509090909090909,1.270501005438642,0.8790697674418605,60.675000000000004
19,2018-01-21,20.0,798.0,13.0,0.0,343.05,0.2,0.16541353383458646,2.2674865454638513,0.8421052631578947,51.164035087719306
19,2018-01-22,9.0,589.0,14.0,0.16298811544991512,442.55555555555554,0.1111111111111111,0.2597623089983022,2.225365935930636,0.8503649635036497,37.13125
20,2018-04-06,7.0,16.0,3.0,0.0,128.8,0.2,0.5,0.9743147528693494,0.75,13.005555555555555
20,2018-04-07,19.0,67.0,8.0,0.13432835820895522,204.8,0.0,0.3283582089552239,1.8175502473272969,0.5769230769230769,67.71203703703704
